កីឡាករ	កី ឡា ក
កីឡាករជម្រើសជាតិ	កី ឡា ក ជំ រើស ជាត
កីឡាករបម្រុង	កី ឡា ក បំ រ៉ុង
កីឡាករអាជីព	កី ឡា ក អា ជីប
កីឡាការិនី	កី ឡា កា រិ នី
កីឡាដ្ឋាន	កី ឡា ឋាន
កីឡាភូមិ	កី ឡា ភូម
កីឡាមណ្ឌល	កី ឡា មន់ ឌល់
កីឡាអត្តពលកម្ម	កី ឡា អាត់ តៈ ពៈ លៈ កាំ
កីឡាអត្តពលកម្ម	កី ឡា អាត់ តៈ ពល់ ឡៈ កាំ
កីឡាអូឡាំពិក	កី ឡា អូ ឡាំ ពិច
កឹងកន្ត្រៃ	កឹង កន់ ត្រៃ
កឹះ	កឹស
កុក	កុក
កុក	កុក
កុក្កុដនេត្រ	កុក កុ ដៈ នេត
កុក្កុដបក្សី	កុក កុ ដៈ ប័ក សី
កុង	កុង
កុង	កុង
កុង	កុង
កុង	កុង
កុង	កុង
កុង	កុង
កុង	កុង
កុងកាប់	កុង កាប់
កុងដង់សាទ័រ	កុង ដង់ សា ទ័រ
កុងតាក់	កុង តាក់
កុងតឺន័រ	កុង តឺ ន័រ
កុងត្រូល	កុង ត្រូល
កុងទុយស្យុង	កុង ទុយ ស្យុង
កុងទ័រ	កុង ទ័រ
កុងផាត់	កុង ផាត់
កុងស៊ី	កុង ស៊ី
កុងស៊ុល	កុង ស៊ុល
កុង្សីយ៍	កុង សី
កុង្សីយ៍សេនាបតី	កុង សី សេ ណា ប៉ៈ ដី
កុញ	កុញ
កុញ្ជរ	កុញ ជ
កុញ្ជរាធិបតី	កុញ ជៈ រ៉ា ធិ ប៉ៈ ដី
កុញ្ជរាធិបតី	កុញ ជៈ រ៉ា ធិ ប៉ៈ ដី
កុដិ	កុត
កុដិកភត្ត	កុ ដិ កៈ ភ័ត
កុដុម្ពិកៈ	កុ ដុម ពិ កៈ
កុណ្ឌក	កុន ឌក់
កុណ្ឌល	កុន ឌល់
កុណ្ឌី	កុន ឌី
កុទិដ្ឋិ	កុ ទិត ថិ
កុន	កុន
កុន	កុន
កុន	កុន
កុប	កុប
កុបកម្ម	កុ ប៉ៈ កាំ
កុបករ	កុ ប៉ៈ ក
កុបៗ	កុប កុប
កុមារ	កុ ម៉ា
កុមារដ្ឋាន	កុ ម៉ា រ៉ាត់ ឋាន
កុមារភាព	កុ ម៉ា រ៉ៈ ភាប
កុមារសង្គ្រោះ	កុ ម៉ា រ៉ៈ សង់ គ្រោះ
កុមារានុគ្រោះ	កុ ម៉ា រ៉ា នុ គ្រោះ
កុមារី	កុ ម៉ា រ៉ី
កុមុទ	កុ ម៉ុត
កុម្ភការ	កុម ភៈ កា
កុម្ភការដ្ឋាន	កុម ភៈ កា រ៉ាត់ ឋាន
កុម្ភការភណ្ឌ	កុម ភៈ កា រ៉ៈ ភ័ន
កុម្ភណ្ឌ	កុម ភ័ន
កុម្ភណ្ឌី	កុម ភ័ន ឌី
កុម្ភៈ	កុម ភៈ
កុម្ភៈ	កុម ភៈ
កុម្មុយនីស្ត	កុំ មុយ នីស
កុម្មុយនីស្តនិយម	កុំ មុយ នីស និ យំ
កុម៉្មង់	កុំ ម៉ង់
កុម៉្មង់ដូ	កុំ ម៉ង់ ដូ
កុយ	កុយ
កុរ	កុល
កុលធីតា	កុ ឡៈ ធី ដា
កុលបលិពោធ	កុ ឡៈ ប៉ៈ លិ ពោត
កុលបុត្រ	កុ ឡៈ បុត
កុលពិរោធ	កុ ឡៈ ពិ រោត
កុលមច្ឆរិយៈ	កុ ឡៈ ម៉ាច់ ឆៈ រ៉ិ យ៉ៈ
កុលវគ្គ	កុ ឡៈ វាក់
កុលវិបត្តិ	កុ ឡៈ វិ ប័ត
កុលវំសៈ	កុ ឡៈ វ៉័ង សៈ
កុលសម្បត្តិ	កុ ឡៈ សំ ប័ត
កុលសម្ព័ន្ធ	កុល សំ ពាន់
កុលាប	កុ ឡាប
កុលាលភណ្ឌ	កុ ឡា ឡៈ ភ័ន
កុលាលភាជន៍	កុ ឡា ឡៈ ភាច
កុសល	កុ សល់
កុសល	កុ សល់
កុសលកម្ម	កុ សល់ ឡៈ កាំ
កុសលរស	កុ សល់ ឡៈ រស់
កុសលោបាយ	កុ សៈ ឡោ បាយ
កុសិនារា	កុ សិ នា រា
កុសីតបុគ្គល	កុ សី តៈ បុក គល់
កុសុម	កុ សុ មៈ
កុសុម	កុ សុំ
កុហក	កុ ហក់
កុឡា	កុ ឡា
កុះ	កុះ
កុះករ	កុះ ក
កុះកុំ	កុះ កុំ
កូដ	កូត
កូដការ	កូ ដៈ កា
កូដនីយកម្ម	កូត នី យៈ កាំ
កូដវិទ្យា	កូត វិត ទ្យា
កូដកម្ម	កូ ដៈ កាំ
កូដិក	កូ ដិច
កូដោបាយ	កូ ដោ បាយ
កូត	កូត
កូតា	កូ តា
កូទីលេដុង	កូ ទី លេ ដុង
កូន	កូន
កូនង៉ា	កូន ង៉ា
កូនង៉ែត	កូន ង៉ែត
កូនចិញ្ចឹម	កូន ចិញ ចឹម
កូនចៀម	កូន ចៀម
កូនចៅ	កូន ចៅ
កូនកញ្ច្រែង	កូន កញ់ ច្រែង
កូនកណ្ដុរ	កូន កន់ ដុល
កូនកាត់	កូន កាត់
កូនកំព្រា	កូន កំ ព្រា
កូនកំលោះ	កូន កំ ឡោះ
កូនកាំបិត	កូន កាំ បិត
កូនកាំបិត	កូន កាំ បិត
កូនក្រក	កូន ក្រក
កូនក្រមុំ	កូន ក្រ ម៉ុម
កូនក្រមុំ	កូន ក្រ ម៉ុម
កូនក្រឡឹង	កូន ក្រ ឡឹង
កូនក្រាញ់	កូន ក្រាញ់
កូនក្រាប់	កូន ក្រាប់
កូនក្អុក	កូន ក្អុក
កូនក្អុក	កូន ក្អុក
កូនខ្ចី	កូន ខ្ចី
កូនគោល	កូន គោល
វាយកូនគោល	វាយ កូន គោល
កូនគ្លី	កូន ឃ្លី
កូនឃ្លី	កូន ឃ្លី
កូនឃ្លី	កូន ឃ្លី
វាយកូនឃ្លីលើតុ	វាយ កូន ឃ្លី លើ តុក
កូនចត្រង្គ	កូន ច័ត ត្រង់
កូនចាប	កូន ចាប
កូនជញ្ជីង	កូន ជញ់ ជីង
កូនជាង	កូន ជាង
កូនជឹង	កូន ជឹង
កូនជ្រូក	កូន ជ្រូក
កូនជ្រូក	កូន ជ្រូក
កូនជ្រូក	កូន ជ្រូក
កូនជ្រូក	កូន ជ្រូក
កូនជ្រូក	កូន ជ្រូក
កូនជ្រូក	កូន ជ្រូក
កូនឈើ	កូន ឈើ
កូនឈ្លប	កូន ឈ្លប
កូនតឹង	កូន តឹង
កូនត្រី	កូន ត្រី
កូនទោល	កូន ទោល
កូនបង្កើត	កូន បង់ កើត
កូនបណ្ដែត	កូន បន់ ដែត
កូនប្រយោល	កូន ប្រ យ៉ោល
កូនប្រសា	កូន ប្រ សា
កូនពៀក	កូន ពៀក
កូនភ្លោះ	កូន ភ្លោះ
កូនរដូវប្រាំង	កូន រ ដូវ ប្រាំង
កូនរម	កូន រម
កូនលង	កូន លង
កូនលោក	កូន លោក
កូនសង្កត់	កូន សង់ កត់
កូនសរ	កូន ស
កូនសោ	កូន សោ
កូនសុំ	កូន សុំ
កូនស្ងើន	កូន ស្ងើន
កូនឥតខាន់ស្លា	កូន អិត ខាន់ ស្លា
កូនអុក	កូន អុក
កូប	កូប
កូប	កូប
កូបៗ	កូប កូប
កូរ	កូ
កូរ	កូ
កូរីយ៉ុង	កូ រី យ៉ុង
កូរ៉ុម	កូ រ៉ុម
កូរ៉ូណា	កូ រ៉ូ ណា
កូរ៉ូអ៊ីដ	កូ រ៉ូ អ៊ីត
កូលិក	កូ លិច
កូវ	កូវ
កូវ	កូវ
កូវ	កូវ
កូវកែ	កូវ កែ
កូវីដ១៩	កូ វីត ដប់ ប្រាំ បួន
កូអ័រដោណេ	កូ អ័រ ដោ ណេ
កូអ័រដោណេភូមិសាស្ត្រ	កូ អ័រ ដោ ណេ ភូ មិ សាស
កូ៎កៗ	កូក កូក
កូ៎ក	កូក
កួកជេ	កួក ជេ
កួច	កួច
កួចដៃ	កួច ដៃ
កួត	កួត
កួន	កួន
កួយ	កួយ
កួរ	កួរ
កើ	កើ
ដងកើ	ដង កើ
កើង	កើង
រត់កើង	រត់ កើង
កើច	កើច
កើត	កើត
កើត	កើត
កើត	កើត
កើតកូន	កើត កូន
កើតក្ដី	កើត ក្ដី
កើន	កើន
កើប	កើប
កើយ	កើយ
កើយ	កើយ
កើយ	កើយ
កើល	កើល
កើលប្រើស	កើល ប្រើស
កឿង	កឿង
កៀក	កៀក
កៀកកិត	កៀក កិត
កៀង	កៀង
កៀច	កៀច
កៀត	កៀត
កៀន	កៀន
កៀន	កៀន
កៀនស្វាយ	កៀន ស្វាយ
កៀប	កៀប
កៀរ	កៀ
កៀរគរ	កៀ គ
កៀវ	កៀវ
កៀវ	កៀវ
កៀស	កៀស
និយាយកៀស	និ យាយ កៀស
កេកៗ	កេក កេក
កេង	កេង
កេង	កេង
កេងកង	កេង កង
កេងកង	កេង កង
កេងកាង	កេង កាង
កេងចំណេញ	កេង ចំ ណេញ
កេងប្រវ័ញ្ច	កេង ប្រ វ៉ាញ់
កេណ្ឌ	កែន
កេតនភណ្ឌ	កេ តៈ ណៈ ភាន់
កេតុ	កែត
កេតុ	កែត
កេតុ	កែត
កេតុមាលា	កេ តុ មា លា
កេរ	កេ
កេរកាល	កេ កាល
កេរភេទ	កេ ភេត
កេរាដិកជន	កេ រ៉ា ដិ កៈ ជន់
កេរ្តិ៍	កេ
កេល	កេល
កេលកុង	កេល កុង
កេវ	កេវ
កេស	កែស
កេស	កេះ
គាស់កេស	គាស់ កេះ
បកកេស	បក កេះ
កេសរ	កែ ស
កេសរកូល	កែ ស កូល
កេសរសីហៈ	កេ ស សី ហៈ
កេសា	កេ សា
កេសា	កែ សា
កេះ	កេះ
កែ	កែ
កែខ្លួន	កែ ខ្លួន
កែកុន	កែ កុន
កែក្រឡាស់	កែ ក្រ ឡាស់
កែតម្រូវ	កែ តំ រ៉ូវ
កែប្រែ	កែ ប្រែ
កែលម្អ	កែ លំ អ
កែអផ្សុក	កែ អប់ សុក
កែក	កែក
កែក្រាយ	កែ ក្រាយ
កែខៃ	កែ ខៃ
កែង	កែង
កែង	កែង
កែង	កែង
កែង	កែង
កែងកោង	កែង កោង
កែងចោត	កែង ចោត
កែច្នៃ	កែ ច្នៃ
កែទម្រង់	កែ ទំ រង់
កែន	កែន
កែន	កែន
កែនពិរុណសាស្ត្រ	កែន ពិ រុន សាស
កែប	កែប
កែប	កែប
កែប	កែប
កែម	កែម
កែវ	កែវ
កែវពង្រីក	កែវ ពង់ រីក
កែវយឹត	កែវ យឹត
កែវស្ទង់	កែវ ស្ទង់
កែស	កែស
កែស	កែស
កែសត្រឱន	កែស ត្រ អោន
កែសត្រឱន	កេះ ត្រ អោន
កែសម្ផស្ស	កែ សំ ផស់
កែសម្រួល	កែ សំ រួល
កែអួក	កែ អួក
កែះ	កែស
កែះ	កេះ
កៃ	កៃ
កៃលាស	កៃ ឡាស
កោ	កោ
កោកកាក	កោក កាក
កោកៗ	កោក កោក
កោង	កោង
កោងកាង	កោង កាង
កោងកាច	កោង កាច
កោងក្រដោ	កោង ក្រ ដោ
កោញ្ចនាទ	កោញ ចៈ នាត
កោដិ	កោត
កោដ្ឋ	កោត
កោដ្ឋ	កោត
កោដ្ឋ	កោត
កោណ	កោន
កោត	កោត
កោតក្រែង	កោត ក្រែង
កោន	កោន
កោន	កោន
កោនិក	កោ និក
កោប	កោប
កោមល	កោ ម៉ល់
កោយ	កោយ
កោយ	កោយ
កោរ	កោ
កោរ	កោ
កោលាហល	កោ ឡា ហល់
កោវិទ	កោ វិត
កោស	កោស
កោសជប់	កោស ជប់
កោសខ្យល់	កោស ខ្យល់
កោសជ្ជៈ	កោ ស័ច ជៈ
កោសរូស	កោស រូស
កោសល	កោ សល់
កោសល្យ	កោ សល់
ហត្ថកោសល្ល	ហ័ត ថៈ កោ សល់
កោសល្ល	កោ សល់
កោសល្ល	កោ សល់
កោសិកា	កោ សិ កា
កោសិកាវិទ្យា	កោ សិ កា វិត ទ្យា
កោសិយ	កោ សី
កោសុម	កោ សុម
កោសេយ្យ	កោ សៃ
កោសេយ្យពស្ត្រ	កោ សៃ យ៉ៈ ព័ស
កោសេយ្យវប្បកម្ម	កោ សៃ យ៉ៈ វ៉ាប់ ប៉ៈ កាំ
កោសេយ្យវប្បករ	កោ សៃ យ៉ៈ វ៉ាប់ ប៉ៈ ក
កោះ	កោះ
កោះប្រជុំ	កោះ ប្រ ជុំ
កោះហៅ	កោះ ហៅ
កោះ	កោះ
កោះ	កោះ
កោះ	កោះ
កោះ	កោះ
កោះ	កោះ
កោះកុង	កោះ កុង
កោះកេរ	កោះ កេ
កោះទឹក	កោះ ទឹក
កោះធំ	កោះ ធំ
កោះផ្កាថ្ម	កោះ ផ្កា ថ្ម
កោះសូទិន	កោះ សូ ទិន
កោះអណ្ដែត	កោះ អន់ ដែត
កៅឆាយ	កៅ ឆាយ
កៅដាយ	កៅ ដាយ
កៅទណ្ឌ	កៅ ទាន់
កៅយក់	កៅ យក់
កៅសិប	កៅ សិប
កៅស៊ូ	កៅ ស៊ូ
កៅស៊ូ	កៅ ស៊ូ
កៅស៊ូកង	កៅ ស៊ូ កង
កៅស៊ូភ្លៀង	កៅ ស៊ូ ភ្លៀង
កៅស៊ូលុប	កៅ ស៊ូ លុប
កៅស៊ូសំយោគ	កៅ ស៊ូ ស័ង យោក
កៅស៊ូ	កៅ ស៊ូ
កៅហាយ	កៅ ហាយ
កៅឡាក់	កៅ ឡាក់
កៅឡាក់	កៅ ឡាក់
កៅឡៅ	កៅ ឡៅ
កៅឡៅ	កៅ ឡៅ
កៅឡាំង	កៅ ឡាំង
កៅអី	កៅ អី
កៅអូវ	កៅ អូវ
កៅអៀក	កៅ អៀក
កៅឳ	កៅ អូវ
កុំ	កុំ
កុំ	កុំ
កុំប៊ីណា	កុំ ប៊ី ណា
កុំប៉ូសង់	កុំ ប៉ូ សង់
កុំផ្លិច	កុំ ផ្លិច
កុំព្យូទ័រ	កុំ ព្យូ ទ័រ
កុំមីស្យុង	កុំ មី ស្យុង
កុំម៉ូឌីធី	កុំ ម៉ូ ឌី ធី
កំចាយ	កំ ចាយ
កំចាយមារ	កំ ចាយ មា
កំចោក	កំ ចោក
កំចោករោក	កំ ចោក រ៉ោក
កំញម	កំ ញ៉ម
កំញាន	កំ ញ៉ាន
កំញាន	កំ ញ៉ាន
កំញើញ	កំ ញ៉ើញ
កំដរ	កំ ដ
កំដឹង	កំ ដឹង
កំណក	កំ ណក
កំណកសំរាម	កំ ណក សំ រ៉ាម
កំណកឈាម	កំ ណក ឈាម
កំណកអាកាស	កំ ណក អា កាស
កំណកំណើត	កំ ណ កំ ណើត
កំណត់	កំ ណត់
កំណត់ត្រា	កំ ណត់ ត្រា
កំណត់ទូត	កំ ណត់ ទូត
កំណត់និយម	កំ ណត់ និ យំ
កំណត់ហេតុ	កំ ណត់ ហែត
កំណប់	កំ ណប់
កំណល់	កំ ណល់
កំណល់	កំ ណល់
កំណាច	កំ ណាច
កំណាច់	កំ ណាច់
កំណាញ់	កំ ណាញ់
កំណាត់	កំ ណាត់
កំណាត់	កំ ណាត់
កំណាត់សំពត់	កំ ណាត់ សំ ពត់
កំណាន់	កំ ណាន់
កំណាព្យ	កំ ណាប
កំណាយ	កំ ណាយ
កំណារ	កំ ណា
កំណិន	កំ ណិន
កំណួច	កំ ណួច
លាក់កំណួច	លាក់ កំ ណួច
កំណើត	កំ ណើត
កំណើតកូន	កំ ណើត កូន
មនុស្សឥតកំណើត	មៈ នុស អិត កំ ណើត
កំណើន	កំ ណើន
កំណើនធម្មជាតិ	កំ ណើន ធ័ម មៈ ជាត
កំណើនប្រជាជន	កំ ណើន ប្រ ជា ជន់
កំណើនសេដ្ឋកិច្ច	កំ ណើន សេត ឋៈ កិច
កំណើល	កំ ណើល
កំណៀង	កំ ណៀង
កំណៀច	កំ ណៀច
កំណៀរ	កំ ណៀ
កំណៀវ	កំ ណៀវ
កំណៀស	កំ ណៀស
កំណេះ	កំ ណេះ
កំណែ	កំ ណែ
កំណែទម្រង់	កំ ណែ ទំ រង់
កំណែន	កំ ណែន
កំណោង	កំ ណោង
កំណោត	កំ ណោត
កំណោន	កំ ណោន
កំណោរ	កំ ណោ
កំណោស	កំ ណោស
កំណោះ	កំ ណោះ
កំណុំ	កំ ណុំ
កំនួច	កំ នួច
កំនៀរ	កំ នៀ
កំបាក់	កំ បាក់
កំបាប	កំ បាប
កំបុត	កំ បុត
កំបុតកំបុយ	កំ បុត កំ បុយ
កំបុតច្រមុះ	កំ បុត ច្រ ម៉ុះ
កំបុតត្បូង	កំ បុត ត្បូង
កំបូវ	កំ បូវ
កំបែក	កំ បែក
កំបែប	កំ បែប
កំបោរ	កំ បោ
កំបាំង	កំ បាំង
កំប្រុក	កំ ប្រុក
កំប្រេវ	កំ ប្រេវ
កំប្រោង	កំ ប្រោង
កំប្រោង	កំ ប្រោង
កំប្រោន	កំ ប្រោន
កំប្លង់	កំ ប្លង់
កំប្លឹម	កំ ប្លឹម
កំប្លុក	កំ ប្លុក
កំប្លូច	កំ ប្លូច
កំប្លេ	កំ ប្លេ
កំប្លែង	កំ ប្លែង
កំប្លុកកំប្លែង	កំ ប្លុក កំ ប្លែង
មនុស្សកំប្លែង	មៈ នុស កំ ប្លែង
កំប្លោក	កំ ប្លោក
កំប៉ាង	កំ ប៉ាង
កំប៉ាង	កំ ប៉ាង
កំប៉ាត	កំ ប៉ាត
កំប៉ិកកំប៉ុក	កំ ប៉ិក កំ ប៉ុក
កំប៉ឺត	កំ ប៉ឺត
កំប៉ុក	កំ ប៉ុក
កំប៉ុង	កំ ប៉ុង
កំប៉ុង	កំ ប៉ុង
កំប៉ុល	កំ ប៉ុល
កំប៉ុស	កំ ប៉ុស
កំប៉ូត	កំ ប៉ូត
កំប៉ើញ	កំ ប៉ើញ
កំប៉េង	កំ ប៉េង
កំប៉េត	កំ ប៉េត
កំប៉េវអារ៉េវ	កំ ប៉េវ អា រ៉េវ
កំប៉េះ	កំ ប៉េះ
កំប៉េះ	កំ ប៉េះ
កំប៉ែត	កំ ប៉ែត
កំប៉ែត	កំ ប៉ែត
កំប៉ោក	កំ ប៉ោក
កំប៉ោង	កំ ប៉ោង
កំប៉ោយ	កំ ប៉ោយ
កំផិត	កំ ផិត
កំផែង	កំ ផែង
កំផែល	កំ ផែល
កំផ្លឹម	កំ ផ្លឹម
កំផ្លៀង	កំ ផ្លៀង
កំផ្លៀវ	កំ ផ្លៀវ
កំផ្លេស	កំ ផ្លេស
កំពក	កំ ពក
កំពង់	កំ ពង់
មាត់កំពង់	មាត់ កំ ពង់
កំពង់ចម្លង	កំ ពង់ ចំ ឡង
កំពង់ចាម	កំ ពង់ ចាម
កំពង់ឆ្នាំង	កំ ពង់ ឆ្នាំង
កំពង់ដ	កំ ពង់ ដ
កំពង់ត្រឡាច	កំ ពង់ ត្រ ឡាច
កំពង់ត្រាច	កំ ពង់ ត្រាច
កំពង់ធំ	កំ ពង់ ធំ
កំពង់ផែ	កំ ពង់ ផែ
កំពង់លែង	កំ ពង់ លែង
កំពង់សៀម	កំ ពង់ សៀម
កំពង់សោម	កំ ពង់ សោម
កំពង់ស្ពឺ	កំ ពង់ ស្ពឺ
កំពង់ស្វាយ	កំ ពង់ ស្វាយ
កំពត	កំ ពត
កំពប់	កំ ពប់
កំពយ	កំ ពយ
កំពាង	កំ ពាង
កំពាញ	កំ ពាញ
កំពាយ	កំ ពាយ
កំពិត	កំ ពិត
កំពីកកំពក	កំ ពីក កំ ពក
កំពីង	កំ ពីង
កំពីងដូង	កំ ពីង ដូង
កំពីងពួយ	កំ ពីង ពួយ
កំពឹស	កំ ពឹស
កំពឹស	កំ ពឹស
កំពឹសចៀន	កំ ពឹស ចៀន
កំពុក	កំ ពុក
កំពុកកំបាក់	កំ ពុក កំ បាក់
កំពុង	កំ ពុង
កំពុង	កំ ពុង
កំពូក	កំ ពូក
កំពូជ	កំ ពូច
កំពូល	កំ ពូល
កំពូលនគរ	កំ ពូល ន គ
កំពូលរាស្ត្រ	កំ ពូល រាស
កំពូលស្រី	កំ ពូល ស្រី
កំពួរ	កំ ពួ
កំពើង	កំ ពើង
កំពៀច	កំ ពៀច
កំពៀវ	កំ ពៀវ
កំពែង	កំ ពែង
កំពែងខ្សៀ	កំ ពែង ខ្សៀ
កំពោង	កំ ពោង
កំពោងអាចម៍	កំ ពោង អាច់
កំព្រយ	កំ ព្រយ
កំព្រា	កំ ព្រា
កំព្រី	កំ ព្រី
កំព្រឹង	កំ ព្រឹង
កំព្រឹស	កំ ព្រឹស
កំព្រើល	កំ ព្រើល
កំភរ	កំ ភ
កំភរ	កំ ភ
កំភូត	កំ ភូត
កំភួន	កំ ភួន
កំភួនជើង	កំ ភួន ជើង
កំភួនដៃ	កំ ភួន ដៃ
កំភេម	កំ ភេម
កំភែល	កំ ភែល
កំភ្លាញ	កំ ភ្លាញ
កំភ្លឹង	កំ ភ្លឹង
កំរើប	កំ រ៉ើប
កំរោល	កំ រ៉ោល
កំរោលចូល	កំ រ៉ោល ចូល
កំលុង	កំ ឡុង
កំលោះ	កំ ឡោះ
កំលោះ	កំ ឡោះ
ភ្លើងពេញកំលោះ	ភ្លើង ពេញ កំ ឡោះ
កំសាក	កំ សាក
កំសាកញី	កំ សាក ញី
មាន់កំសាកញី	មាន់ កំ សាក ញី
កំសុល	កំ សុល
កំសួល	កំ សួល
កំសៀវ	កំ សៀវ
កំសៀវអគ្គិសនី	កំ សៀវ អ័ក គិ សៈ នី
កំហក	កំ ហក
កំហល់	កំ ហល់
កំហាក	កំ ហាក
កំហាត	កំ ហាត
កំហាត់	កំ ហាត់
កំហាន	កំ ហាន
កំហាប់	កំ ហាប់
កំហិត	កំ ហិត
កំហិល	កំ ហិល
កំហឹង	កំ ហឹង
កំហុល	កំ ហុល
កំហុស	កំ ហុស
ទម្លាក់កំហុស	ទំ លាក់ កំ ហុស
កំហូច	កំ ហូច
កំហើច	កំ ហើច
កំហែង	កំ ហែង
កំហោក	កំ ហោក
កំអួក	កំ អួក
កាំ	កាំ
កាំជ្រួច	កាំ ជ្រួច
កាំជ្រួច	កាំ ជ្រួច
កាំជ្រួច	កាំ ជ្រួច
កាំជ្រួចទឹកក្ដៅ	កាំ ជ្រួច ទឹក ក្ដៅ
កាំបិត	កាំ បិត
កាំបិតកោរ	កាំ បិត កោ
កាំបិតស្លា	កាំ បិត ស្លា
កាំបិតស្នៀត	កាំ បិត ស្នៀត
កាំប្រមា	កាំ ប្រ ម៉ា
កាំប្រាក់	កាំ ប្រាក់
កាំពន្លឺ	កាំ ពន់ លឺ
កាំភ្លើង	កាំ ភ្លើង
កាំភ្លោះ	កាំ ភ្លោះ
កាំម្រឹត	កាំ ម្រឹត
កាំរន្ទះ	កាំ រន់ ទះ
កាំរន្ទះ	កាំ រន់ ទះ
កាំរន្ទះ	កាំ រន់ ទះ
កាំរស្មី	កាំ រៈ ស្មី
ក៏	ក
ក័លក័ត្តា	ក័ល ក័ត តា
ក្ង	ក្ង
ក្ង	ក្ង
ក្ងក់	ក្ងក់
ក្ងង់	ក្ងង់
ក្ងាន	ក្ងាន
ក្ងិងក្ងង់	ក្ងិង ក្ងង់
ក្ងិច	ក្ងិច
ក្ងិចក្ងក់	ក្ងិច ក្ងក់
ក្ងិចក្ងុច	ក្ងិច ក្ងុច
ក្ងិត	ក្ងិត
ច្រមុះក្ងិត	ច្រ មុះ ក្ងិត
ក្ងិត	ក្ងិត
ក្ងុក	ក្ងុក
ក្ងុង	ក្ងុង
ក្ងុល	ក្ងុល
ក្ងុះ	ក្ងុះ
ក្ងួរ	ក្ងួ
ក្ងៀក	ក្ងៀក
ក្ងៀង	ក្ងៀង
ក្ងេះ	ក្ងេះ
ខ្មៅក្ងេះ	ខ្មៅ ក្ងេះ
ក្ងែង	ក្ងែង
ក្ងោក	ក្ងោក
ក្ងោក	ក្ងោក
ក្ដ	ក្ដ
ក្ដក់	ក្ដក់
ក្ដន់	ក្ដន់
ក្ដាត	ក្ដាត
ក្ដាត់	ក្ដាត់
ក្ដាន់	ក្ដាន់
ក្ដាប់	ក្ដាប់
ក្ដាប់	ក្ដាប់
ក្ដាម	ក្ដាម
ក្ដាមកាច់	ក្ដាម កាច់
ក្ដាមទូក	ក្ដាម ទូក
ក្ដារ	ក្ដា
ក្ដារ	ក្ដា
ក្ដារកុងផ្លាកេ	ក្ដា កុង ផ្លា កេ
ក្ដារខៀន	ក្ដា ខៀន
ក្ដារចុច	ក្ដា ចុច
ក្ដារឆ្នួន	ក្ដា ឆ្នួន
ក្ដារបន្ទះ	ក្ដា បន់ ទះ
ក្ដារពុម្ព	ក្ដា ពុំ
ក្ដារអុក	ក្ដា អុក
ក្ដិច	ក្ដិច
ក្ដិត	ក្ដិត
ក្ដិត	ក្ដិត
ក្ដី	ក្ដី
នៅក្ដី	នៅ ក្ដី
ក្ដី	ក្ដី
ក្ដី	ក្ដី
ក្ដី	ក្ដី
ក្ដីក្ដាំ	ក្ដី ក្ដាំ
ក្ដីណា	ក្ដី ណា
ក្ដីរំពឹងទុក	ក្ដី រំ ពឹង ទុក
ក្ដឹប	ក្ដឹប
ក្ដឹះ	ក្ដឹស
ក្ដុក	ក្ដុក
ក្ដុកៗ	ក្ដុក ក្ដុក
ក្ដុង	ក្ដុង
ក្ដុងក្ដាំង	ក្ដុង ក្ដាំង
ក្ដុល	ក្ដុល
ក្ដុល	ក្ដុល
ក្ដូនចេស	ក្ដូន ចេស
ក្ដួច	ក្ដួច
ក្ដួល	ក្ដួល
ក្ដឿង	ក្ដឿង
ក្ដឿង	ក្ដឿង
ក្ដៀង	ក្ដៀង
ក្ដៀន	ក្ដៀន
ក្ដៀប	ក្ដៀប
ក្ដែងៗ	ក្ដែង ក្ដែង
ក្ដោង	ក្ដោង
ក្ដោង	ក្ដោង
ក្ដោង	ក្ដោង
ក្ដោប	ក្ដោប
ក្ដោបក្ដាប់	ក្ដោប ក្ដាប់
ក្ដោបអំណាច	ក្ដោប អំ ណាច
ក្ដោប	ក្ដោប
ក្ដៅ	ក្ដៅ
ក្ដៅចិត្ត	ក្ដៅ ចិត្ត
ក្ដៅស្លឹកត្រចៀក	ក្ដៅ ស្លឹក ត្រ ចៀក
ក្ដៅស្អុះ	ក្ដៅ ស្អុះ
ក្ដៅក្រហាយ	ក្ដៅ ក្រ ហាយ
ក្ដៅខ្លួន	ក្ដៅ ខ្លួន
ក្ដៅសាច់	ក្ដៅ សាច់
ក្ដាំ	ក្ដាំ
ក្ដាំង	ក្ដាំង
ក្ដាំងងា	ក្ដាំង ងា
ក្ដាំងបាយ	ក្ដាំង បាយ
ក្ឌឺង	ក្ឌឺង
ក្ឌុក	ក្ឌុក
ក្ឌុង	ក្ឌុង
ក្ឌូង	ក្ឌូង
ក្ឌុំ	ក្ឌុំ
ក្ឌាំង	ក្ឌាំង
ក្ទម្ព	ក្ទំ
ក្ទម្ពទេស	ក្ទំ ទេស
ក្នក់	ក្នក់
ក្នក់	ក្នក់
ក្នក់ក្និក	ក្នក់ ក្និក
ក្នាញ់	ក្នាញ់
ក្និកក្នក់	ក្និក ក្នក់
ក្និច	ក្និច
ក្នុង	ក្នុង
ក្បក	ក្បក
ក្បង់	ក្បង់
ក្បត់	ក្បត់
ក្បត់ជាតិ	ក្បត់ ជាត
ក្បត់ផែនដី	ក្បត់ ផែន ដី
ក្បាក់	ក្បាក់
ក្បាច់	ក្បាច់
